record_key,kind,csv_value
MoS2_MoS2_Song-6L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-6L/raw_database_points.json
MoS2_MoS2_Song-6L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-6L/fitting_grid_points.json
MoS2_MoS2_Song-8L,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/raw_database_points.json
MoS2_MoS2_Song-8L,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/fitting_grid_points.json
MoS2_MoS2_Song-bulk,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/raw_database_points.json
MoS2_MoS2_Song-bulk,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/fitting_grid_points.json
MoS2_MoS2_Ullberg,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/raw_database_points.json
MoS2_MoS2_Ullberg,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/fitting_grid_points.json
MoSe2_MoSe2_Beal,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/raw_database_points.json
MoSe2_MoSe2_Beal,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/fitting_grid_points.json
MoSe2_MoSe2_Munkhbat-e,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-e/raw_database_points.json
MoSe2_MoSe2_Munkhbat-e,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-e/fitting_grid_points.json
MoSe2_MoSe2_Munkhbat-o,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-o/raw_database_points.json
MoSe2_MoSe2_Munkhbat-o,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-o/fitting_grid_points.json
MoSe2_MoSe2_Pruszynska-Karbownik-e,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/raw_database_points.json
MoSe2_MoSe2_Pruszynska-Karbownik-e,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/fitting_grid_points.json
MoSe2_MoSe2_Pruszynska-Karbownik-o,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/raw_database_points.json
MoSe2_MoSe2_Pruszynska-Karbownik-o,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/fitting_grid_points.json
Nb2O5_Nb2O5_Franta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Nb2O5_Nb2O5_Franta/raw_database_points.json
Nb2O5_Nb2O5_Franta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Nb2O5_Nb2O5_Franta/fitting_grid_points.json
Nb2O5_Nb2O5_Lemarchand,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Nb2O5_Nb2O5_Lemarchand/raw_database_points.json
Nb2O5_Nb2O5_Lemarchand,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Nb2O5_Nb2O5_Lemarchand/fitting_grid_points.json
Ni_Ni_Johnson,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Johnson/raw_database_points.json
Ni_Ni_Johnson,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Johnson/fitting_grid_points.json
Ni_Ni_Rakic-BB,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Rakic-BB/raw_database_points.json
Ni_Ni_Rakic-BB,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Rakic-BB/fitting_grid_points.json
Ni_Ni_Rakic-LD,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Rakic-LD/raw_database_points.json
Ni_Ni_Rakic-LD,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Rakic-LD/fitting_grid_points.json
Ni_Ni_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Werner/raw_database_points.json
Ni_Ni_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Werner/fitting_grid_points.json
Ni_Ni_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Werner-DFT/raw_database_points.json
Ni_Ni_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ni_Ni_Werner-DFT/fitting_grid_points.json
Pd_Pd_Johnson,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Johnson/raw_database_points.json
Pd_Pd_Johnson,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Johnson/fitting_grid_points.json
Pd_Pd_Palm,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Palm/raw_database_points.json
Pd_Pd_Palm,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Palm/fitting_grid_points.json
Pd_Pd_Rakic-BB,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Rakic-BB/raw_database_points.json
Pd_Pd_Rakic-BB,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Rakic-BB/fitting_grid_points.json
Pd_Pd_Rakic-LD,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Rakic-LD/raw_database_points.json
Pd_Pd_Rakic-LD,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Rakic-LD/fitting_grid_points.json
Pd_Pd_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Werner/raw_database_points.json
Pd_Pd_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Werner/fitting_grid_points.json
Pd_Pd_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Werner-DFT/raw_database_points.json
Pd_Pd_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pd_Pd_Werner-DFT/fitting_grid_points.json
Pt_Pt_Rakic-BB,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Rakic-BB/raw_database_points.json
Pt_Pt_Rakic-BB,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Rakic-BB/fitting_grid_points.json
Pt_Pt_Rakic-LD,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Rakic-LD/raw_database_points.json
Pt_Pt_Rakic-LD,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Rakic-LD/fitting_grid_points.json
Pt_Pt_Tselin,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Tselin/raw_database_points.json
Pt_Pt_Tselin,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Tselin/fitting_grid_points.json
Pt_Pt_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Werner/raw_database_points.json
Pt_Pt_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Werner/fitting_grid_points.json
Pt_Pt_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Werner-DFT/raw_database_points.json
Pt_Pt_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Pt_Pt_Werner-DFT/fitting_grid_points.json
Sc2O3_Sc2O3_Belosludtsev,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Sc2O3_Sc2O3_Belosludtsev/raw_database_points.json
Sc2O3_Sc2O3_Belosludtsev,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Sc2O3_Sc2O3_Belosludtsev/fitting_grid_points.json
Si_Si_Franta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta/raw_database_points.json
Si_Si_Franta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta/fitting_grid_points.json
Si_Si_Franta-100K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-100K/raw_database_points.json
Si_Si_Franta-100K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-100K/fitting_grid_points.json
Si_Si_Franta-10K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-10K/raw_database_points.json
Si_Si_Franta-10K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-10K/fitting_grid_points.json
Si_Si_Franta-150K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-150K/raw_database_points.json
Si_Si_Franta-150K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-150K/fitting_grid_points.json
Si_Si_Franta-200K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-200K/raw_database_points.json
Si_Si_Franta-200K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-200K/fitting_grid_points.json
Si_Si_Franta-20C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-20C/raw_database_points.json
Si_Si_Franta-20C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-20C/fitting_grid_points.json
Si_Si_Franta-250K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-250K/raw_database_points.json
Si_Si_Franta-250K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-250K/fitting_grid_points.json
Si_Si_Franta-25C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-25C/raw_database_points.json
Si_Si_Franta-25C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-25C/fitting_grid_points.json
Si_Si_Franta-300K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-300K/raw_database_points.json
Si_Si_Franta-300K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-300K/fitting_grid_points.json
Si_Si_Franta-350K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-350K/raw_database_points.json
Si_Si_Franta-350K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-350K/fitting_grid_points.json
Si_Si_Franta-400K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-400K/raw_database_points.json
Si_Si_Franta-400K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-400K/fitting_grid_points.json
Si_Si_Franta-450K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-450K/raw_database_points.json
Si_Si_Franta-450K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-450K/fitting_grid_points.json
Si_Si_Franta-500K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-500K/raw_database_points.json
Si_Si_Franta-500K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-500K/fitting_grid_points.json
Si_Si_Franta-50K,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-50K/raw_database_points.json
Si_Si_Franta-50K,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Franta-50K/fitting_grid_points.json
Si_Si_Green-1995,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Green-1995/raw_database_points.json
Si_Si_Green-1995,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Green-1995/fitting_grid_points.json
Si_Si_Green-2008,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Green-2008/raw_database_points.json
Si_Si_Green-2008,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Green-2008/fitting_grid_points.json
Si_Si_Karaman-120C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-120C/raw_database_points.json
Si_Si_Karaman-120C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-120C/fitting_grid_points.json
Si_Si_Karaman-170C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-170C/raw_database_points.json
Si_Si_Karaman-170C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-170C/fitting_grid_points.json
Si_Si_Karaman-20C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-20C/raw_database_points.json
Si_Si_Karaman-20C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-20C/fitting_grid_points.json
Si_Si_Karaman-220C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-220C/raw_database_points.json
Si_Si_Karaman-220C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-220C/fitting_grid_points.json
Si_Si_Karaman-70C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-70C/raw_database_points.json
Si_Si_Karaman-70C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Karaman-70C/fitting_grid_points.json
Si_Si_Pierce,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Pierce/raw_database_points.json
Si_Si_Pierce,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Pierce/fitting_grid_points.json
Si_Si_Schinke,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Schinke/raw_database_points.json
Si_Si_Schinke,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si_Si_Schinke/fitting_grid_points.json
